work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,EN,CT,IT Project Manager,1767482.46,ZAR,98193.47,South Africa,0,South Africa,XL
2025,MI,FL,Product Manager,146646.84,CAD,108627.29,Canada,50,Canada,XL
2025,SE,FL,DevOps Engineer,588111.79,BRL,108507.71,Brazil,100,Brazil,M
2025,MI,PT,Systems Administrator,66315.44,GBP,83943.59,UK,100,UK,XL
2025,SE,FL,Frontend Developer,75037.15,GBP,94983.73,UK,0,UK,M
2025,SE,FL,Backend Developer,1804664.34,ZAR,100259.13,South Africa,100,South Africa,M
2025,MI,CT,AI Researcher,149002.85,SGD,110372.48,Singapore,100,Singapore,L
2025,SE,FT,Full Stack Developer,8572793.03,INR,102668.18,India,100,India,M
2025,EN,FL,Backend Developer,192001.11,AUD,126316.52,Australia,0,Australia,M
2025,EN,PT,Data Scientist,14640986.93,JPY,93076.84,Japan,50,Japan,S
2025,SE,CT,QA Engineer,1566021.96,ZAR,87001.22,South Africa,50,South Africa,XL
2025,MI,CT,QA Engineer,7042427.58,INR,84340.45,India,50,India,S
2025,EN,FL,Cloud Architect,131133.37,USD,131133.37,USA,0,USA,XL
2025,EN,FL,Software Engineer,97359.82,GBP,123240.28,UK,0,UK,M
2025,SE,PT,Data Engineer,178968.08,CAD,132568.95,Canada,50,Canada,L
2025,EN,CT,Product Manager,226940.29,AUD,149302.82,Australia,100,Australia,M
2025,EN,CT,Frontend Developer,16977426.75,JPY,107930.24,Japan,50,Japan,L
2025,SE,FL,Data Scientist,122659.38,EUR,131891.81,Germany,50,Germany,S
2025,SE,FT,Business Intelligence Analyst,88104.55,USD,88104.55,USA,100,USA,L
2025,MI,CT,IT Project Manager,111437.62,GBP,141060.28,UK,50,UK,XL
2025,EX,PT,Software Engineer,123183.34,CAD,91246.92,Canada,0,Canada,M
2025,SE,FT,Product Manager,200896.56,SGD,148812.27,Singapore,0,Singapore,M
2025,EN,PT,Frontend Developer,502868.68,BRL,92780.2,Brazil,0,Brazil,M
2025,MI,FL,Data Engineer,91587.74,EUR,98481.44,Germany,50,Germany,XL
2025,SE,FL,Business Intelligence Analyst,158061.18,AUD,103987.62,Australia,0,Australia,XL
2025,SE,FL,Systems Administrator,80986.73,USD,80986.73,USA,0,USA,M
2025,EX,FT,QA Engineer,504381.95,BRL,93059.4,Brazil,100,Brazil,M
2025,MI,FT,Data Scientist,97931.09,GBP,123963.41,UK,50,UK,L
2025,EN,FL,Cloud Architect,213113.05,CAD,157861.52,Canada,0,Canada,XL
2025,EN,PT,Backend Developer,710241.57,BRL,131040.88,Brazil,100,Brazil,XL
2025,SE,PT,Cybersecurity Analyst,145307.41,SGD,107635.12,Singapore,0,Singapore,XL
2025,MI,CT,Product Manager,18651358.3,JPY,118571.89,Japan,100,Japan,L
2025,MI,PT,Cloud Architect,25028721.86,JPY,159114.57,Japan,50,Japan,M
2025,EN,FL,Product Manager,214962.86,SGD,159231.75,Singapore,0,Singapore,XL
2025,EN,CT,Data Scientist,158006.31,CAD,117041.71,Canada,50,Canada,M
2025,EX,FL,Data Scientist,666230.68,BRL,122920.79,Brazil,100,Brazil,XL
2025,MI,FL,QA Engineer,91755.56,EUR,98661.89,Germany,100,Germany,S
2025,MI,FL,QA Engineer,1319439.42,ZAR,73302.19,South Africa,100,South Africa,M
2025,SE,PT,Backend Developer,96466.81,GBP,122109.89,UK,50,UK,L
2025,EX,PT,Frontend Developer,8440159.96,INR,101079.76,India,100,India,L
2025,MI,FL,Software Engineer,94652.42,EUR,101776.8,Germany,50,Germany,S
2025,SE,FT,Systems Administrator,156980.87,AUD,103276.89,Australia,0,Australia,S
2025,EX,PT,IT Project Manager,116772.83,USD,116772.83,USA,100,USA,M
2025,EX,CT,Full Stack Developer,124219.79,SGD,92014.66,Singapore,0,Singapore,L
2025,SE,CT,Product Manager,105762.38,EUR,113722.99,Germany,0,Germany,XL
2025,EN,FL,Product Manager,127902.13,EUR,137529.17,Germany,100,Germany,XL
2025,MI,CT,Cybersecurity Analyst,1889985.06,ZAR,104999.17,South Africa,0,South Africa,L
2025,EN,CT,Data Engineer,2366161.02,ZAR,131453.39,South Africa,100,South Africa,M
2025,EX,PT,Data Scientist,101451.88,GBP,128420.1,UK,100,UK,S
2025,MI,FT,QA Engineer,166995.91,AUD,109865.73,Australia,50,Australia,M
2025,EX,PT,Product Manager,210896.03,AUD,138747.39,Australia,0,Australia,S
2025,MI,FL,Cybersecurity Analyst,168344.0,SGD,124699.26,Singapore,100,Singapore,S
2025,EN,CT,Frontend Developer,1511806.68,ZAR,83989.26,South Africa,50,South Africa,M
2025,EX,CT,IT Project Manager,2020763.52,ZAR,112264.64,South Africa,50,South Africa,M
2025,MI,FT,AI Researcher,17774838.65,JPY,112999.61,Japan,0,Japan,S
2025,SE,PT,ML Engineer,558659.24,BRL,103073.66,Brazil,0,Brazil,S
2025,MI,FL,ML Engineer,115492.18,GBP,146192.63,UK,0,UK,M
2025,MI,FL,Product Manager,183974.67,SGD,136277.53,Singapore,0,Singapore,L
2025,EX,FT,Data Engineer,193167.11,SGD,143086.75,Singapore,0,Singapore,M
2025,SE,FL,AI Researcher,210702.49,SGD,156075.92,Singapore,50,Singapore,M
2025,EN,FT,AI Researcher,183415.2,SGD,135863.11,Singapore,50,Singapore,M
2025,MI,PT,Product Manager,99015.11,EUR,106467.86,Germany,50,Germany,M
2025,MI,PT,Full Stack Developer,90606.25,GBP,114691.45,UK,0,UK,L
2025,MI,FT,Data Scientist,163478.43,SGD,121095.13,Singapore,50,Singapore,L
2025,EX,FL,Full Stack Developer,1740639.96,ZAR,96702.22,South Africa,100,South Africa,XL
2025,SE,FL,ML Engineer,1971618.66,ZAR,109534.37,South Africa,0,South Africa,XL
2025,SE,FL,ML Engineer,158020.33,USD,158020.33,USA,0,USA,L
2025,EX,PT,Backend Developer,88909.54,EUR,95601.66,Germany,50,Germany,L
2025,MI,PT,Data Engineer,172567.38,SGD,127827.69,Singapore,0,Singapore,XL
2025,SE,PT,ML Engineer,215551.75,SGD,159667.96,Singapore,100,Singapore,M
2025,EN,FL,Business Intelligence Analyst,14835283.89,JPY,94312.04,Japan,0,Japan,S
2025,MI,PT,AI Researcher,24550915.25,JPY,156077.02,Japan,50,Japan,M
2025,EN,FT,Frontend Developer,2241068.94,ZAR,124503.83,South Africa,0,South Africa,XL
2025,EX,PT,Full Stack Developer,8129636.82,INR,97360.92,India,100,India,XL
2025,MI,CT,Data Engineer,145967.58,AUD,96031.3,Australia,100,Australia,L
2025,MI,CT,Business Intelligence Analyst,572450.54,BRL,105618.18,Brazil,100,Brazil,S
2025,EN,FT,Cloud Architect,179131.38,AUD,117849.59,Australia,100,Australia,L
2025,SE,PT,Backend Developer,14546893.22,JPY,92478.66,Japan,0,Japan,M
2025,SE,FT,Full Stack Developer,615047.51,BRL,113477.4,Brazil,50,Brazil,XL
2025,EX,PT,Business Intelligence Analyst,9960180.6,INR,119283.6,India,0,India,XL
2025,EX,FT,AI Researcher,105221.34,GBP,133191.57,UK,100,UK,S
2025,MI,FL,Software Engineer,125164.24,USD,125164.24,USA,50,USA,M
2025,EN,FL,Frontend Developer,138711.92,SGD,102749.57,Singapore,50,Singapore,S
2025,EN,FT,Product Manager,225796.88,AUD,148550.58,Australia,50,Australia,XL
2025,EX,PT,Full Stack Developer,165773.57,SGD,122795.24,Singapore,50,Singapore,XL
2025,MI,PT,AI Researcher,238900.85,AUD,157171.61,Australia,0,Australia,S
2025,EX,FL,Product Manager,784336.06,BRL,144711.45,Brazil,0,Brazil,L
2025,MI,FT,QA Engineer,17116657.7,JPY,108815.37,Japan,50,Japan,L
2025,SE,PT,Systems Administrator,481354.43,BRL,88810.78,Brazil,50,Brazil,XL
2025,EX,FL,Data Engineer,2505909.06,ZAR,139217.17,South Africa,50,South Africa,XL
2025,EN,CT,Data Scientist,9971010.55,INR,119413.3,India,0,India,L
2025,EX,PT,Software Engineer,104933.8,EUR,112832.04,Germany,50,Germany,M
2025,SE,FT,AI Researcher,208058.37,CAD,154117.31,Canada,50,Canada,L
2025,SE,PT,Full Stack Developer,81658.87,GBP,103365.66,UK,100,UK,M
2025,EX,PT,Cybersecurity Analyst,75306.05,GBP,95324.12,UK,50,UK,L
2025,EN,PT,Full Stack Developer,1810169.64,ZAR,100564.98,South Africa,0,South Africa,M
2025,SE,CT,Cloud Architect,2893912.92,ZAR,160772.94,South Africa,0,South Africa,S
2025,EX,CT,QA Engineer,81959.49,USD,81959.49,USA,100,USA,M
2025,EX,FL,Full Stack Developer,16456848.69,JPY,104620.78,Japan,100,Japan,S
2025,EN,CT,DevOps Engineer,101200.28,EUR,108817.51,Germany,100,Germany,L
2025,EN,PT,ML Engineer,79867.92,GBP,101098.63,UK,100,UK,M
2025,SE,FL,Data Scientist,82415.9,GBP,104323.92,UK,100,UK,L
2025,EN,PT,AI Researcher,96774.88,GBP,122499.85,UK,50,UK,S
2025,EX,CT,Full Stack Developer,167315.17,AUD,110075.77,Australia,0,Australia,M
2025,EX,PT,Full Stack Developer,1890887.04,ZAR,105049.28,South Africa,100,South Africa,L
2025,SE,FT,Full Stack Developer,90638.3,GBP,114732.03,UK,100,UK,L
2025,MI,FT,Systems Administrator,116358.74,AUD,76551.8,Australia,50,Australia,S
2025,MI,CT,Frontend Developer,138311.82,CAD,102453.2,Canada,0,Canada,S
2025,SE,FT,Data Scientist,87278.5,EUR,93847.85,Germany,100,Germany,XL
2025,EX,CT,Frontend Developer,100429.63,EUR,107988.85,Germany,0,Germany,M
2025,EN,FL,Backend Developer,153251.0,CAD,113519.26,Canada,0,Canada,XL
2025,EN,FT,Cloud Architect,13066439.88,INR,156484.31,India,0,India,S
2025,MI,PT,Cloud Architect,158897.61,CAD,117701.93,Canada,50,Canada,XL
2025,EN,FL,QA Engineer,6669585.04,INR,79875.27,India,100,India,M
2025,MI,PT,Systems Administrator,8592681.06,INR,102906.36,India,100,India,XL
2025,EN,PT,Cybersecurity Analyst,103995.75,EUR,111823.39,Germany,0,Germany,S
2025,EN,CT,DevOps Engineer,183988.54,CAD,136287.81,Canada,0,Canada,L
2025,MI,FT,Systems Administrator,91532.18,USD,91532.18,USA,100,USA,XL
2025,MI,PT,Data Engineer,8246195.3,INR,98756.83,India,50,India,XL
2025,MI,CT,Data Scientist,1868863.86,ZAR,103825.77,South Africa,100,South Africa,M
2025,MI,CT,Data Scientist,1831914.0,ZAR,101773.0,South Africa,50,South Africa,XL
2025,MI,PT,Systems Administrator,8457027.79,INR,101281.77,India,0,India,XL
2025,EN,CT,Data Scientist,118818.14,EUR,127761.44,Germany,0,Germany,S
2025,EX,PT,Cloud Architect,739942.09,BRL,136520.68,Brazil,0,Brazil,L
2025,MI,PT,Backend Developer,150721.06,SGD,111645.23,Singapore,50,Singapore,M
2025,EX,PT,QA Engineer,381606.37,BRL,70407.08,Brazil,100,Brazil,L
2025,EN,PT,Backend Developer,116552.47,EUR,125325.24,Germany,50,Germany,M
2025,EN,FT,Data Scientist,16211221.6,JPY,103059.26,Japan,0,Japan,S
2025,SE,PT,Frontend Developer,120114.79,SGD,88973.92,Singapore,50,Singapore,L
2025,EX,PT,AI Researcher,226663.79,SGD,167899.1,Singapore,50,Singapore,M
2025,EN,PT,ML Engineer,121888.4,USD,121888.4,USA,50,USA,M
2025,EN,FT,QA Engineer,70823.53,GBP,89650.04,UK,0,UK,M
2025,MI,FT,Business Intelligence Analyst,89985.87,GBP,113906.17,UK,0,UK,XL
2025,EN,FL,ML Engineer,82207.5,GBP,104060.13,UK,100,UK,XL
2025,EX,PT,IT Project Manager,112924.35,GBP,142942.22,UK,50,UK,M
2025,EX,CT,Cloud Architect,236167.18,SGD,174938.65,Singapore,0,Singapore,XL
2025,EN,FL,QA Engineer,71899.52,EUR,77311.31,Germany,50,Germany,M
2025,MI,CT,ML Engineer,737416.64,BRL,136054.73,Brazil,50,Brazil,M
2025,MI,PT,Full Stack Developer,2181323.52,ZAR,121184.64,South Africa,100,South Africa,L
2025,EN,PT,ML Engineer,175597.91,AUD,115524.94,Australia,100,Australia,XL
2025,MI,PT,Business Intelligence Analyst,15105863.49,JPY,96032.19,Japan,100,Japan,L
2025,EX,PT,Cloud Architect,135453.29,USD,135453.29,USA,100,USA,M
2025,MI,PT,Cybersecurity Analyst,154967.24,SGD,114790.55,Singapore,0,Singapore,M
2025,EN,CT,Frontend Developer,87616.48,GBP,110906.94,UK,50,UK,S
2025,EN,FL,Systems Administrator,8650941.52,INR,103604.09,India,0,India,M
2025,SE,PT,AI Researcher,156380.25,SGD,115837.22,Singapore,50,Singapore,L
2025,SE,PT,Business Intelligence Analyst,93952.34,EUR,101024.02,Germany,50,Germany,XL
2025,MI,FT,DevOps Engineer,148614.66,CAD,110084.93,Canada,0,Canada,L
2025,EX,CT,IT Project Manager,9680662.68,INR,115936.08,India,0,India,S
2025,MI,FL,Backend Developer,2156131.08,ZAR,119785.06,South Africa,100,South Africa,XL
2025,MI,CT,ML Engineer,152842.02,USD,152842.02,USA,50,USA,M
2025,SE,FL,QA Engineer,74711.56,GBP,94571.6,UK,100,UK,L
2025,EN,FL,IT Project Manager,113168.37,EUR,121686.42,Germany,50,Germany,S
2025,MI,FL,Full Stack Developer,155485.34,AUD,102292.99,Australia,50,Australia,M
2025,EN,FL,Cybersecurity Analyst,109453.95,GBP,138549.31,UK,50,UK,L
2025,EX,FT,Data Scientist,781115.82,BRL,144117.31,Brazil,0,Brazil,S
2025,EX,FT,Data Scientist,149310.93,USD,149310.93,USA,0,USA,M
2025,EN,PT,Cybersecurity Analyst,117827.21,USD,117827.21,USA,100,USA,M
2025,SE,PT,Data Scientist,1998257.76,ZAR,111014.32,South Africa,100,South Africa,XL
2025,EN,PT,DevOps Engineer,101451.04,GBP,128419.04,UK,100,UK,M
2025,EX,CT,Software Engineer,158955.79,AUD,104576.18,Australia,50,Australia,L
2025,EN,PT,Business Intelligence Analyst,169720.48,AUD,111658.21,Australia,0,Australia,L
2025,EN,FL,Business Intelligence Analyst,1596660.12,ZAR,88703.34,South Africa,50,South Africa,M
2025,EX,PT,DevOps Engineer,144403.05,SGD,106965.22,Singapore,0,Singapore,M
2025,EN,CT,AI Researcher,749478.68,BRL,138280.2,Brazil,100,Brazil,L
2025,EN,PT,Data Engineer,655325.53,BRL,120908.77,Brazil,100,Brazil,L
2025,EN,FT,QA Engineer,8736554.06,INR,104629.39,India,0,India,XL
2025,MI,FT,Systems Administrator,70420.24,EUR,75720.69,Germany,50,Germany,L
2025,MI,CT,Data Engineer,748956.58,BRL,138183.87,Brazil,100,Brazil,M
2025,SE,FL,Product Manager,90420.82,GBP,114456.74,UK,0,UK,XL
2025,SE,PT,Cloud Architect,181563.19,AUD,119449.47,Australia,100,Australia,XL
2025,EN,FL,Backend Developer,151134.39,CAD,111951.4,Canada,50,Canada,XL
2025,MI,FT,Product Manager,18097593.09,JPY,115051.45,Japan,50,Japan,L
2025,EN,FT,DevOps Engineer,119399.43,EUR,128386.48,Germany,0,Germany,L
2025,EX,FT,Cybersecurity Analyst,2011568.94,ZAR,111753.83,South Africa,100,South Africa,L
2025,EN,CT,QA Engineer,1458541.98,ZAR,81030.11,South Africa,100,South Africa,S
2025,EX,CT,ML Engineer,22169268.98,JPY,140936.23,Japan,100,Japan,S
2025,MI,FT,Software Engineer,110054.21,EUR,118337.86,Germany,100,Germany,M
2025,SE,FT,Backend Developer,1771951.68,ZAR,98441.76,South Africa,50,South Africa,M
2025,MI,CT,DevOps Engineer,185600.96,CAD,137482.19,Canada,0,Canada,S
2025,MI,PT,Backend Developer,20973021.36,JPY,133331.35,Japan,100,Japan,L
2025,SE,FL,Systems Administrator,6884166.68,INR,82445.11,India,0,India,S
2025,EN,FT,Systems Administrator,101983.97,CAD,75543.68,Canada,0,Canada,M
2025,EX,FL,ML Engineer,556541.05,BRL,102682.85,Brazil,100,Brazil,S
2025,MI,PT,ML Engineer,24942694.49,JPY,158567.67,Japan,100,Japan,XL
2025,EX,CT,Cloud Architect,858297.22,BRL,158357.42,Brazil,100,Brazil,XL
2025,SE,FT,Backend Developer,91966.12,GBP,116412.81,UK,100,UK,M
2025,MI,FL,Data Engineer,130890.32,CAD,96955.79,Canada,50,Canada,M
2025,SE,PT,Data Scientist,155413.81,SGD,115121.34,Singapore,100,Singapore,XL
2025,SE,FL,ML Engineer,242195.63,AUD,159339.23,Australia,100,Australia,XL
2025,EX,PT,IT Project Manager,132731.21,USD,132731.21,USA,50,USA,XL
2025,MI,FL,QA Engineer,1424824.56,ZAR,79156.92,South Africa,50,South Africa,M
2025,EX,FL,Systems Administrator,443345.38,BRL,81798.04,Brazil,100,Brazil,S
2025,SE,FL,Full Stack Developer,124291.85,USD,124291.85,USA,100,USA,S
2025,SE,FT,Business Intelligence Analyst,135707.77,AUD,89281.43,Australia,100,Australia,S
2025,MI,PT,AI Researcher,10449665.12,INR,125145.69,India,50,India,M
2025,MI,FT,Frontend Developer,1470273.3,ZAR,81681.85,South Africa,0,South Africa,L
2025,MI,FL,AI Researcher,9759500.04,INR,116880.24,India,0,India,S
2025,SE,CT,Product Manager,128016.61,USD,128016.61,USA,100,USA,S
2025,SE,FT,Product Manager,157221.58,SGD,116460.43,Singapore,50,Singapore,S
2025,SE,FL,Systems Administrator,71326.94,GBP,90287.26,UK,50,UK,L
2025,MI,FT,Product Manager,181348.59,AUD,119308.28,Australia,50,Australia,M
2025,EN,CT,Product Manager,607851.1,BRL,112149.65,Brazil,0,Brazil,L
2025,EX,FT,Cloud Architect,798290.61,BRL,147286.09,Brazil,0,Brazil,XL
2025,EN,CT,Data Engineer,217999.16,AUD,143420.5,Australia,0,Australia,S
2025,MI,CT,Full Stack Developer,125897.6,SGD,93257.48,Singapore,50,Singapore,M
2025,MI,CT,IT Project Manager,167383.54,SGD,123987.81,Singapore,50,Singapore,S
2025,EX,FT,Backend Developer,114904.48,EUR,123553.2,Germany,50,Germany,M
2025,MI,PT,Systems Administrator,461360.86,BRL,85121.93,Brazil,0,Brazil,S
2025,SE,CT,Data Engineer,16096348.55,JPY,102328.98,Japan,100,Japan,L
2025,EX,CT,Systems Administrator,62324.69,GBP,78892.01,UK,0,UK,M
2025,EN,PT,DevOps Engineer,140314.38,SGD,103936.58,Singapore,0,Singapore,M
2025,EN,FT,Systems Administrator,117976.34,AUD,77616.01,Australia,0,Australia,S
2025,EN,CT,DevOps Engineer,11593124.97,INR,138839.82,India,50,India,S
2025,SE,FT,QA Engineer,77890.7,GBP,98595.82,UK,100,UK,M
2025,EN,PT,Full Stack Developer,143429.4,CAD,106244.0,Canada,50,Canada,XL
2025,SE,CT,Cybersecurity Analyst,20012055.21,JPY,127222.22,Japan,50,Japan,L
2025,EX,CT,Cloud Architect,167240.39,EUR,179828.38,Germany,50,Germany,XL
2025,MI,PT,DevOps Engineer,187917.26,SGD,139197.97,Singapore,100,Singapore,S
2025,SE,FL,Systems Administrator,132784.51,AUD,87358.23,Australia,100,Australia,XL
2025,EX,PT,AI Researcher,171992.88,AUD,113153.21,Australia,50,Australia,M
2025,MI,CT,Cloud Architect,150192.45,EUR,161497.26,Germany,100,Germany,M
2025,EN,CT,Backend Developer,162009.45,SGD,120007.0,Singapore,100,Singapore,S
2025,EX,PT,Business Intelligence Analyst,1867960.44,ZAR,103775.58,South Africa,0,South Africa,M
2025,EX,FL,Cloud Architect,3217094.28,ZAR,178727.46,South Africa,100,South Africa,S
2025,EN,CT,Product Manager,123683.25,USD,123683.25,USA,50,USA,XL
2025,MI,PT,Data Engineer,769444.23,BRL,141963.88,Brazil,50,Brazil,XL
2025,EX,CT,Data Scientist,16668829.32,JPY,105968.4,Japan,50,Japan,M
2025,EN,CT,Frontend Developer,72237.19,GBP,91439.48,UK,100,UK,M
2025,EN,FL,Backend Developer,75428.09,GBP,95478.59,UK,100,UK,XL
2025,EX,FT,Business Intelligence Analyst,18685556.89,JPY,118789.3,Japan,0,Japan,M
2025,EN,CT,Backend Developer,135665.17,CAD,100492.72,Canada,50,Canada,M
2025,EX,FT,Software Engineer,173496.37,AUD,114142.35,Australia,100,Australia,XL
2025,EN,FT,Backend Developer,101949.54,USD,101949.54,USA,100,USA,XL
2025,MI,FT,Cybersecurity Analyst,8593318.17,INR,102913.99,India,0,India,S
2025,EN,CT,DevOps Engineer,102606.66,EUR,110329.74,Germany,0,Germany,L
2025,EN,PT,Backend Developer,19293853.29,JPY,122656.41,Japan,0,Japan,L
2025,MI,CT,Data Scientist,709640.49,BRL,130929.98,Brazil,50,Brazil,L
2025,EN,PT,Software Engineer,133168.66,CAD,98643.45,Canada,0,Canada,L
2025,EX,PT,IT Project Manager,750552.11,BRL,138478.25,Brazil,0,Brazil,XL
2025,EN,PT,Systems Administrator,123978.25,CAD,91835.74,Canada,100,Canada,XL
2025,SE,CT,Business Intelligence Analyst,1805925.06,ZAR,100329.17,South Africa,100,South Africa,XL
2025,EX,PT,Systems Administrator,140926.0,SGD,104389.63,Singapore,50,Singapore,M
2025,MI,FL,Cloud Architect,256861.67,AUD,168987.94,Australia,0,Australia,S
2025,EN,FL,DevOps Engineer,140066.67,SGD,103753.09,Singapore,0,Singapore,L
2025,EX,PT,IT Project Manager,92442.42,GBP,117015.72,UK,50,UK,XL
2025,EN,PT,Data Engineer,9578163.93,INR,114708.55,India,100,India,XL
2025,EN,CT,Full Stack Developer,138880.7,CAD,102874.59,Canada,0,Canada,S
2025,EN,FT,DevOps Engineer,104406.54,EUR,112265.1,Germany,50,Germany,XL
2025,SE,FT,IT Project Manager,154076.45,CAD,114130.7,Canada,0,Canada,XL
2025,EN,PT,Full Stack Developer,593870.05,BRL,109570.12,Brazil,100,Brazil,XL
2025,SE,FT,Data Scientist,2564640.72,ZAR,142480.04,South Africa,0,South Africa,M
2025,SE,CT,Cybersecurity Analyst,746584.57,BRL,137746.23,Brazil,100,Brazil,M
2025,EX,FT,ML Engineer,205036.93,SGD,151879.21,Singapore,50,Singapore,XL
2025,SE,PT,DevOps Engineer,9648980.28,INR,115556.65,India,50,India,L
2025,SE,CT,Business Intelligence Analyst,516484.21,BRL,95292.29,Brazil,100,Brazil,XL
2025,EX,CT,Frontend Developer,78229.59,EUR,84117.84,Germany,50,Germany,S
2025,MI,PT,Business Intelligence Analyst,167740.96,CAD,124252.56,Canada,50,Canada,L
2025,MI,FL,Backend Developer,18278941.11,JPY,116204.33,Japan,100,Japan,S
2025,SE,CT,Data Scientist,168436.62,SGD,124767.87,Singapore,0,Singapore,S
2025,MI,CT,ML Engineer,102783.18,EUR,110519.55,Germany,50,Germany,S
2025,EN,CT,Systems Administrator,6280584.43,INR,75216.58,India,100,India,M
2025,EX,CT,Full Stack Developer,123042.82,CAD,91142.83,Canada,0,Canada,M
2025,SE,FL,Cloud Architect,121414.42,USD,121414.42,USA,50,USA,M
2025,SE,CT,DevOps Engineer,79235.06,GBP,100297.55,UK,0,UK,XL
2025,EX,CT,AI Researcher,2423502.18,ZAR,134639.01,South Africa,50,South Africa,XL
2025,EX,CT,QA Engineer,103614.5,CAD,76751.48,Canada,100,Canada,S
2025,SE,PT,Cloud Architect,232277.02,CAD,172057.05,Canada,50,Canada,S
2025,SE,CT,DevOps Engineer,524610.31,BRL,96791.57,Brazil,100,Brazil,M
2025,SE,PT,Systems Administrator,14998106.7,JPY,95347.15,Japan,50,Japan,XL
2025,SE,CT,Software Engineer,125994.57,CAD,93329.31,Canada,50,Canada,M
2025,EN,CT,QA Engineer,70369.0,EUR,75665.59,Germany,50,Germany,M
2025,EN,FT,Systems Administrator,12632615.14,JPY,80309.06,Japan,50,Japan,S
2025,SE,FL,Full Stack Developer,94557.61,EUR,101674.85,Germany,50,Germany,XL
2025,EX,PT,QA Engineer,7935146.95,INR,95031.7,India,100,India,M
2025,SE,FT,AI Researcher,25033761.75,JPY,159146.61,Japan,0,Japan,XL
2025,EX,PT,Full Stack Developer,10488621.21,INR,125612.23,India,0,India,L
2025,EX,FT,ML Engineer,18159833.55,JPY,115447.13,Japan,0,Japan,S
2025,EX,FT,ML Engineer,2453418.54,ZAR,136301.03,South Africa,50,South Africa,L
2025,EX,PT,IT Project Manager,147563.38,CAD,109306.21,Canada,0,Canada,L
2025,SE,FT,Backend Developer,119860.52,CAD,88785.57,Canada,100,Canada,M
2025,EN,CT,Product Manager,748177.61,BRL,138040.15,Brazil,0,Brazil,XL
2025,SE,FL,IT Project Manager,104242.6,EUR,112088.82,Germany,50,Germany,L
2025,SE,FL,Backend Developer,72873.81,GBP,92245.33,UK,100,UK,M
2025,EN,FL,IT Project Manager,116137.51,USD,116137.51,USA,0,USA,M
2025,SE,CT,DevOps Engineer,17966900.38,JPY,114220.6,Japan,100,Japan,XL
2025,MI,FL,Cloud Architect,213608.8,SGD,158228.74,Singapore,0,Singapore,L
2025,SE,FL,ML Engineer,171713.14,CAD,127194.92,Canada,0,Canada,L
2025,EN,FL,Systems Administrator,153997.96,AUD,101314.45,Australia,50,Australia,S
2025,EN,FT,Full Stack Developer,146916.14,SGD,108826.77,Singapore,50,Singapore,S
2025,EX,PT,IT Project Manager,10646720.11,INR,127505.63,India,0,India,S
2025,EX,CT,Full Stack Developer,82187.82,GBP,104035.21,UK,100,UK,L
2025,MI,FL,Backend Developer,130652.07,USD,130652.07,USA,100,USA,M
2025,MI,CT,IT Project Manager,19732619.62,JPY,125445.77,Japan,100,Japan,L
2025,EN,FL,AI Researcher,14165978.74,INR,169652.44,India,100,India,XL
2025,MI,CT,Frontend Developer,94294.06,EUR,101391.46,Germany,50,Germany,S
